_projectid,_teacher_acctid,_schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,vendor_shipping_charges,sales_tax,payment_processing_charges,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,total_donations,num_donors,eligible_double_your_impact_match,eligible_almost_home_match,funding_status,date_posted,date_completed,date_thank_you_packet_mailed,date_expiration
"""3d7f22d792061f86b5b625cccee05920""","""e0171c174fbf47419974e32f8ba10170""","""bf223c5aa042d0138b5a3877d24159c1""",3.60E+11,40.670377,-73.874291,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,t,Literature & Writing,Literacy & Language,History & Geography,History & Civics,Books,highest poverty,Grades 6-8,,,,,1020.49,1244.5,100,1174,1,f,f,completed,4/7/2004,4/15/2004,5/27/2004,12/7/2004
"""82320f08c1059bd4cb10911219d54c53""","""1ccdae45afa154cf9bd7c286d01c3134""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades PreK-2,,,,,568.36,693.12,7,654,1,f,f,completed,3/19/2004,3/25/2004,6/3/2004,3/18/2005
"""00df28cb5cb111b51369cb7d82a39864""","""c69d790bed31923e72a1f4db6ea1af33""","""ca1b358a019eaaada6c49bcdc43c8b0d""",3.70E+11,35.909176,-78.664734,Raleigh,NC,27615,urban,Wake Co School District,Wake,f,t,f,f,f,f,Ms.,f,t,Special Needs,Special Needs,,,Technology,high poverty,Grades PreK-2,,,,,365.93,446.26,8,0,0,f,f,expired,8/31/2005,,,6/3/2006
"""c624f1b41a5954592fc9e6cc1f44424a""","""170d6cc9848906ea54b34a02a6be6548""","""bf223c5aa042d0138b5a3877d24159c1""",3.60E+11,40.670377,-73.874291,Brooklyn,NY,11208,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mr.,f,f,Other,Applied Learning,,,Technology,highest poverty,Grades 6-8,,,,,1360.18,1658.76,300,0,0,f,f,expired,11/9/2004,,,7/9/2005
"""18da8e9ac90e3dbce08e3fedb9b20b3a""","""64697bb61d22607bca358b3a9f1a0bd7""","""d6aacb8ff10f76ca777cc87f9c680554""",3.60E+11,40.857933,-73.903763,Bronx,NY,10453,urban,New York City Dept Of Ed,Bronx,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,84.67,103.26,23,98,1,f,f,completed,3/29/2004,4/1/2004,5/11/2004,9/1/2004
"""01ed683ccd855246ba522ad56c2ca84d""","""173e5e4291e88cb798305662ca82b1d0""","""768dab263f87881fe7c68ffb3965df7c""",3.60E+11,40.841216,-73.938605,New York,NY,10032,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,321.44,392,25,374,2,f,f,completed,3/29/2004,4/7/2004,5/11/2004,11/29/2004
"""a406d29e5ed2bfaabb731da73897c187""","""12a25cd4e3cab944204664e8920187ea""","""a5d4906d043e948241fc0a1407863b31""",3.70E+11,35.845928,-81.480927,Hudson,NC,28638,suburban,Caldwell Co School District,Caldwell,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Other,high poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,4/13/2004,,,12/13/2004
"""bccd2e33211e481326a807ed070809cd""","""5e72f658c25d62c006e64ee4191d075c""","""44bf6daae5b68c795d55e37dc3641bd4""",3.60E+11,40.820202,-73.94455,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,,,,,293,357.32,17,337,1,f,f,completed,4/10/2004,5/19/2004,6/29/2004,12/10/2004
"""6e883d64482ca1438d774193db294f8f""","""5b0ce912371729efd2d8ec41fb0c7502""","""c68758c4c75936295963f0815f01ba64""",3.70E+11,35.750558,-81.607879,Morganton,NC,28619,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,Visual Arts,Music & The Arts,Technology,high poverty,Grades 3-5,,,,,480.57,586.06,45,553,1,f,f,completed,3/21/2004,7/14/2004,1/21/2005,11/21/2004
"""a4f310504da12aa83c6c697eb0874e37""","""de460184857c72a4ab7723c54588aba6""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,240.11,292.82,25,277,1,f,f,completed,4/3/2004,5/17/2004,6/29/2004,12/3/2004
"""557e1eb792e23028ae72e0999d677f39""","""266e16b7c5a4037c11092720f22178ad""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,654.05,797.62,21,753,1,f,f,completed,4/5/2004,4/28/2004,6/25/2004,12/5/2004
"""93273c02e707263c12800e49f2a0d1a5""","""28319e562b34c81b90e7121b36fbf734""","""19c29bfebf724204702ceae019f985ba""",3.70E+11,35.15953,-80.71374,Matthews,NC,28105,suburban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades PreK-2,,,,,66.63,81.26,23,77,1,f,f,completed,3/21/2004,3/22/2004,6/1/2004,11/21/2004
"""6accff9fd9643c351eaeb8f0966fad02""","""ecc624fab82934afa3a7588e42fc95b7""","""53b5bdeb8055994a2cfcff84b5887c7d""",3.60E+11,40.835949,-73.904968,Bronx,NY,10456,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,f,f,Character Education,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,288.74,352.12,100,333.23,4,f,f,completed,5/13/2004,5/4/2005,,5/30/2004
"""f3cee8b433b5072773688b163b0715b7""","""9ee1f9bb7e8a7cd24e327ce55170acc0""","""a2f080f6273fd97894899ea8e22ab01f""",3.70E+11,34.742998,-77.332409,Jacksonville,NC,28546,rural,Onslow Co School District,Onslow,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades 6-8,,,,,855.88,1043.76,75,0,0,f,f,expired,3/28/2005,,,11/28/2005
"""8e5c7c4f6af063d28e4e5e9a2643d1f3""","""de460184857c72a4ab7723c54588aba6""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,,,,,975,1189.02,25,1122,1,f,f,completed,10/3/2004,11/26/2004,1/26/2005,6/3/2005
"""9450ec4eb739e693c9c64ea0ca21ae74""","""de460184857c72a4ab7723c54588aba6""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,112.75,137.5,25,130,1,f,f,completed,4/5/2004,5/10/2004,6/14/2004,12/5/2004
"""3c7094353e41440d8b19bbcbc9a96b7c""","""4d40fbceafcfb5e2c37ce84760dfd8ac""","""0b2a84295ad0f4ef17c44ea3d1e65c91""",3.70E+11,34.383171,-77.713356,Hampstead,NC,28443,rural,Pender Co School District,Pender,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Supplies,moderate poverty,Grades PreK-2,,,,,128.13,156.26,20,148,1,f,f,completed,4/7/2004,5/18/2004,10/12/2004,12/7/2004
"""c6dc6c4439d1871a0d3fd0f4cbb530ca""","""51bab2cae96effe7a4d6aedfc09961f2""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,604.75,737.5,20,696,1,f,f,completed,4/5/2004,1/3/2005,2/4/2005,6/15/2007
"""2dbfc3a0419be1b50d1b16eed06b2fb1""","""3e8a355b7d271a84aec3189d86c1c2bd""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Social Sciences,History & Civics,History & Geography,History & Civics,Supplies,highest poverty,Grades PreK-2,,,,,631.45,770.06,15,727,1,f,f,completed,4/14/2004,4/28/2004,6/7/2004,7/31/2004
"""fc73a140b6206b56bc356d5884d49505""","""d7f4922b2188cc844302bb8ced04eaae""","""df7e7d4429298ca9c127ca3bec3ef63f""",3.60E+11,40.774338,-73.984751,New York,NY,10023,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,Literacy,Literacy & Language,Visitors,highest poverty,Grades 9-12,,,,,360,439.02,20,414,1,f,f,completed,4/3/2004,4/27/2004,6/14/2004,5/1/2004
"""c2d53e9f65e11c5dd7a6a08fae9aac40""","""a00a37f1db0fbcbd8f1a40c1e759032d""","""0ac26fc773f18ac66bae524be204a1e6""",3.60E+11,40.822548,-73.85329,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Mathematics,Math & Science,Books,highest poverty,Grades 3-5,,,,,349.73,426.5,600,412,3,f,f,completed,3/29/2004,6/23/2004,2/3/2005,11/29/2004
"""59da2fde11518f95e33a36e2954f8f20""","""9cd3da37d3956511e34dd23796470965""","""2ebab2807f8b8e71d2f1ced928d6a1b4""",3.60E+11,40.826251,-73.894282,Bronx,NY,10459,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,134.28,163.76,24,155,1,f,f,completed,3/29/2004,4/1/2004,5/11/2004,11/29/2004
"""f0f7a91c09b80548938a1686a631e493""","""8414314daf815cf2fdb0280df128b0fa""","""56a030b9cdbdb320796c0bd17f5f1229""",3.62E+11,40.72231,-73.990648,New York,NY,10002,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Social Sciences,History & Civics,Visual Arts,Music & The Arts,Technology,low poverty,Grades 9-12,,,,,1139.8,1390,40,0,2,f,f,expired,2/16/2006,,,6/13/2006
"""74ddd429d5624e89743628716c68cfab""","""a276095c3627f3479b898a0f15a31913""","""6a0b21780bfa44570137cad50e392e18""",,35.029142,-78.897458,Fayetteville,NC,28306,,Cumberland Co School District,Cumberland,f,f,t,f,f,f,Ms.,f,f,Sports,Health & Sports,,,Supplies,highest poverty,Grades PreK-2,,,,,369.92,451.12,200,426,1,f,f,completed,3/23/2004,4/20/2004,6/14/2004,11/23/2004
"""e53eb56fbb1552a77010fe98715531a4""","""9fbe64f07f8b5c744cbffa07b56dd803""","""0989567737398ba128a2e92678bd180b""",3.70E+11,35.818832,-81.478043,Granite Falls,NC,28630,suburban,Caldwell Co School District,Caldwell,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,high poverty,Grades 3-5,,,,,128.13,156.26,10,148,1,f,f,completed,3/24/2004,4/1/2004,6/14/2004,11/24/2004
"""5800be697861a6cd8c15aa05f7d6e05a""","""f8ee849ef774e74875067b89cd000e97""","""f7d18710afd328847edc45170c4b2cb0""",3.71E+11,35.743934,-77.783865,Elm City,NC,27822,rural,Wilson Co School District,Wilson,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,112.75,137.5,25,130,1,f,f,completed,4/14/2004,4/26/2004,6/15/2004,5/26/2004
"""0e9db7349a904b38133f1de5c36eda22""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,,,,,341.73,416.74,265,393,1,f,f,completed,4/5/2004,5/19/2004,7/13/2004,12/5/2004
"""4dc50d663948453c9f975a1c3fd5b553""","""ed9da38a26482589c01456f9319acc7b""","""8d2173041cadf343b3b870c8c62f6948""",3.70E+11,35.243755,-80.842646,Charlotte,NC,28206,urban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,228.58,278.76,20,478,3,f,f,completed,3/22/2004,3/25/2004,6/1/2004,11/22/2004
"""5c6e25f6fd9490a6f152883fe409b1c1""","""db214184573cc62549e9d480e8e185e3""","""70381829d59dcc0cd5e901669cbeeb7b""",3.70E+11,36.054635,-78.905349,Durham,NC,27704,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 3-5,,,,,381.2,464.88,24,439,1,f,f,completed,4/7/2004,5/17/2004,9/30/2004,7/30/2005
"""821003f05068b46a5e78bb3ccd2c9304""","""28319e562b34c81b90e7121b36fbf734""","""19c29bfebf724204702ceae019f985ba""",3.70E+11,35.15953,-80.71374,Matthews,NC,28105,suburban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades PreK-2,,,,,60.99,74.38,23,71,1,f,f,completed,3/23/2004,3/24/2004,5/11/2004,11/23/2004
"""214d99ee2f6266913c50ff69ba345cca""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,,,,,219.3,267.44,265,254,2,f,f,completed,4/5/2004,4/7/2004,6/1/2004,12/5/2004
"""c014e5b0bc1cf257e641dc3754557b39""","""80bdae0b3cc642138de2fd05e421b000""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Supplies,highest poverty,Grades PreK-2,,,,,724.68,883.76,30,833.38,1,f,f,completed,9/26/2006,10/30/2006,2/15/2007,5/26/2007
"""c9f270bf9d44d18fa48ca7ac1ed76a07""","""80bdae0b3cc642138de2fd05e421b000""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,537.1,655,25,631.88,21,f,f,completed,10/11/2006,3/28/2007,6/26/2007,6/11/2007
"""201efcf9e8f3a04adf662dd45fe5013c""","""80bdae0b3cc642138de2fd05e421b000""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Supplies,highest poverty,Grades PreK-2,,,,,291.97,356.06,20,341,2,f,f,completed,4/5/2004,4/18/2004,5/11/2004,12/5/2004
"""cae867f2a22295d8c3e674f94c2cd12d""","""a5df95541d01d5341964c0e249f823e0""","""a1c3b03ed9535d2b5f2dc0979f9ba6f7""",3.60E+11,40.709751,-73.954538,Brooklyn,NY,11211,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,t,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 6-8,,,,,411.03,501.26,20,473,1,f,f,completed,4/5/2004,4/30/2004,1/26/2005,6/24/2005
"""2847ba314c28cf473c4314a291afc082""","""29b9e24815837f5bd772921a55d60a06""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,93.95,114.57,21,109,1,f,f,completed,3/31/2004,4/7/2004,6/29/2004,6/15/2004
"""de84d722256a3c3027ed99afed5e0b3b""","""bfc36c960edd5a3052482049c1b8adf7""","""0fad38af2fb328dd01bd3cef38ed42f2""",3.60E+11,40.809677,-73.939178,New York,NY,10037,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,t,Extracurricular,Applied Learning,Sports,Health & Sports,Trips,highest poverty,Grades 3-5,,,,,230.63,281.26,23,266,1,f,f,completed,5/1/2004,5/5/2004,,6/10/2004
"""035597d28fc5b685b0443c0249108b7d""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,251,306.1,265,289,1,f,f,completed,4/9/2004,6/1/2004,11/9/2004,12/9/2004
"""ba595dd2224a7390b8d5d56947d52e63""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,304,370.73,265,350,1,f,f,completed,4/9/2004,7/19/2004,11/9/2004,12/9/2004
"""d82af60499777788a986b512d29e2b3c""","""f2250e5efe0fc18f831105b2c82cd959""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades PreK-2,,,,,693.93,846.26,18,799,1,f,f,completed,3/29/2004,4/29/2004,6/25/2004,5/1/2004
"""af6070e39dc774e724bc8206994f13a4""","""5e72f658c25d62c006e64ee4191d075c""","""44bf6daae5b68c795d55e37dc3641bd4""",3.60E+11,40.820202,-73.94455,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades PreK-2,,,,,135.2,164.88,18,156,1,f,f,completed,4/26/2004,5/19/2004,6/29/2004,12/26/2004
"""7b56c996c5f2c4e746854be0b4ce5157""","""51bab2cae96effe7a4d6aedfc09961f2""","""83cfadbe0e00c5442e8a4a44b2455e83""",3.60E+11,40.645821,-74.001663,Brooklyn,NY,11232,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,187.27,228.38,20,218,1,f,f,completed,4/8/2004,7/8/2004,11/5/2004,10/6/2007
"""795269b6dacadf93e23073468a010c61""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,229,279.27,265,254.5,2,f,f,completed,4/10/2004,6/1/2004,11/17/2004,12/10/2004
"""b8835677ea630c4c5236972b35b89722""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,,,Supplies,highest poverty,Grades PreK-2,,,,,213,259.76,265,245,1,f,f,completed,4/9/2004,4/15/2004,6/7/2004,12/9/2004
"""f93ef0a8b91cd0ab24fcc35be319f48c""","""60ed06c1bbe430bc44c6950e7aaa19a8""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,246,300,265,283,1,f,f,completed,4/10/2004,6/1/2004,10/18/2004,12/10/2004
"""3e19b127f075004fdd113f6e9fbe5ff6""","""a93906acfd8acfb0be22ef59c0541b64""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,,,,,123,150,20,142,1,f,f,completed,3/24/2004,4/1/2004,5/11/2004,10/29/2004
"""8fff9af1d0c53094dec634a293115198""","""665bd7e0dbe72de2e262a93f1606ef02""","""91513d481a99124415f369da670b52a9""",3.70E+11,36.098698,-78.863419,Durham,NC,27712,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Extracurricular,Applied Learning,Supplies,moderate poverty,Grades PreK-2,,,,,596.55,727.5,50,687,1,f,f,completed,3/26/2004,4/29/2004,6/9/2005,12/31/2004
"""aa240ea28c3575bd7213a18846b04a17""","""a93906acfd8acfb0be22ef59c0541b64""","""f330a68445482c50925682533108ce9a""",3.70E+11,36.157898,-80.202222,Winston Salem,NC,27105,urban,Winston-salem Forsyth Co SD,Forsyth,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades 3-5,,,,,200.8,244.88,20,231,1,f,f,completed,3/24/2004,4/12/2004,6/3/2004,11/24/2004
"""3ed3f953ccba097e8c1dfff03c4096c2""","""28319e562b34c81b90e7121b36fbf734""","""19c29bfebf724204702ceae019f985ba""",3.70E+11,35.15953,-80.71374,Matthews,NC,28105,suburban,Charlotte-mecklenburg Sch Dist,Mecklenburg,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,high poverty,Grades PreK-2,,,,,128.13,156.26,25,150,2,f,f,completed,3/28/2004,4/5/2004,6/2/2004,11/28/2004
"""d2c13654d055ced8544f5e80477deeb9""","""665bd7e0dbe72de2e262a93f1606ef02""","""91513d481a99124415f369da670b52a9""",3.70E+11,36.098698,-78.863419,Durham,NC,27712,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,moderate poverty,Grades PreK-2,,,,,201.93,246.26,25,233,1,f,f,completed,3/25/2004,3/30/2004,5/10/2004,1/1/2005
"""6b1b79fb071cab87e76a7af57aee3d73""","""64b07f693040e6e378b850a934fea577""","""59cfeeabdf55b1b82b03d2d817e7647a""",3.60E+11,40.667301,-73.908045,Brooklyn,NY,11212,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,,,Other,highest poverty,Grades 3-5,,,,,111,135.37,21,128,1,f,f,completed,4/17/2004,4/18/2004,6/1/2004,12/17/2004
"""292405c0add88c703c969a26955194bf""","""923916a4bf26d865a099a726f4a8e4c9""","""5c1b94e518aefa414af777ab72ae2d5a""",3.70E+11,36.087704,-80.285271,Winston Salem,NC,27103,urban,Winston-salem Forsyth Co SD,Forsyth,f,t,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Supplies,high poverty,Grades 3-5,,,,,562.73,686.26,85,648,1,f,f,completed,4/29/2004,5/4/2004,6/15/2004,6/15/2004
"""0e96904a52b7b23f49f90be554b4e3f7""","""eb89c9ed7aab3f2fe1a82b7e3eba5a31""","""abc4717283a5268f23b98c49a60845c4""",3.60E+11,40.628474,-73.928074,Brooklyn,NY,11234,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,,,,,312,380.49,21,359,1,f,f,completed,4/9/2004,4/13/2004,5/11/2004,12/9/2004
"""65c300e79551381350a061c83e1f126c""","""742eb78fa11fab637d08c70bfbb0fe0e""","""ce74c8fee8ca16d33deefcd3db9962bb""",3.70E+11,35.723938,-81.778763,Morganton,NC,28655,rural,Burke Co School District,Burke,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,,,,,284.9,347.44,15,328,1,f,f,completed,3/28/2004,7/30/2004,12/10/2004,11/28/2004
"""9c6eb9547f868d82bb4e6d03f047e209""","""e70f69a25f267ef07cc7f574e44332ba""","""d37f43428c4e66f7199d5511c18be73a""",3.60E+11,40.8383,-73.903172,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Other,highest poverty,Grades PreK-2,,,,,0,0,0,0,0,f,f,expired,4/9/2004,,,12/9/2004
"""1e740d370fc4ab9be21d62873550cc5c""","""e70f69a25f267ef07cc7f574e44332ba""","""d37f43428c4e66f7199d5511c18be73a""",3.60E+11,40.8383,-73.903172,Bronx,NY,10457,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mr.,t,f,Other,Applied Learning,,,Supplies,highest poverty,Grades 3-5,,,,,192.96,235.32,25,222,1,f,f,completed,3/30/2004,4/5/2004,6/14/2004,6/20/2004
"""94fbcef406670f0929e879f2de16180f""","""3a8127dbeb4b3af5e3dc2dbe6f44b13d""","""2e16222d88a0851e547cfec1d2f71854""",3.60E+11,40.861999,-73.901443,Bronx,NY,10468,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,highest poverty,Grades PreK-2,,,,,110,134.15,25,127,1,f,f,completed,4/9/2004,5/19/2004,6/25/2004,12/9/2004
"""7583509a15fb325025b77d6e3b3d631f""","""8db1580437afb9c1810074ca1b4ba0f0""","""b8a82de19c251c23e092cee081927799""",3.70E+11,35.948128,-78.955528,Durham,NC,27707,urban,Durham Public School District,Durham,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,Health & Life Science,Math & Science,Supplies,high poverty,Grades 6-8,,,,,630.38,768.76,100,725,1,f,f,completed,4/17/2004,5/4/2004,10/14/2004,12/17/2004
